,source,target,weight
7194,1438,719,0.9490854432095008
7195,1439,1137,0.9464391634141036
7196,1439,305,0.9437024092573508
7197,1439,280,0.9435947785329242
7198,1439,302,0.9428076556978424
7199,1439,1273,0.9425775324052801
7200,1440,1727,0.8784399029408951
7201,1440,1095,0.8706717480503726
7202,1440,1734,0.870066235851066
7203,1440,1107,0.8691577666602461
7204,1440,1243,0.868505517364118
7205,1441,1608,0.9551570310191492
7206,1441,177,0.9516462426668065
7207,1441,781,0.9512120707831963
7208,1441,406,0.9509983517851115
7209,1441,1091,0.9493709968098537
7210,1442,114,0.9434798644245667
7211,1442,432,0.9406822334675722
7212,1442,338,0.9360846121177783
7213,1442,1356,0.9339718263668088
7214,1442,772,0.9333575273144532
7215,1443,1633,0.9543763580368548
7216,1443,628,0.9523232016616678
7217,1443,1244,0.9511095776118527
7218,1443,1154,0.950996217494491
7219,1443,1374,0.9506433769861721
7220,1444,1073,0.9098589889737158
7221,1444,1290,0.8986275216540867
7222,1444,978,0.8961434982271426
7223,1444,823,0.8953651011743341
7224,1444,1025,0.8951710703872826
7225,1445,515,0.9785820835623236
7226,1445,378,0.9748262749019145
7227,1445,852,0.9726919948244195
7228,1445,1990,0.9713071868676734
7229,1445,1307,0.9704283884148367
7230,1446,894,0.861570548995511
7231,1446,1005,0.8598834828703892
7232,1446,232,0.8456519416246526
7233,1446,1066,0.8454015039072991
7234,1446,661,0.8436640215452273
7235,1447,1348,0.9394988646254405
7236,1447,1005,0.9357551451346391
7237,1447,1225,0.9198719462491239
7238,1447,1981,0.9185453395674166
7239,1447,1405,0.9184103744349851
7240,1448,1126,0.9263097632087314
7241,1448,561,0.9196958372763542
7242,1448,166,0.9196198381018031
7243,1448,1785,0.9191541274995093
7244,1448,1133,0.9189140064034386
7245,1449,911,0.9389146040629112
7246,1449,562,0.9321399815616597
7247,1449,369,0.9283666528281731
7248,1449,1930,0.9225642175593318
7249,1449,1629,0.9213278405985509
7250,1450,948,0.9743906197467433
7251,1450,1424,0.9724280986770542
7252,1450,1320,0.97222933151897
7253,1450,314,0.9710005632965754
7254,1450,230,0.9709527808331743
7255,1451,572,0.9314763360806858
7256,1451,1290,0.9147600768478957
7257,1451,1229,0.913206041996437
7258,1451,1373,0.9097627501709739
7259,1451,221,0.9093706249891149
7260,1452,1763,0.9552576216201026
7261,1452,1734,0.9548606223960293
7262,1452,689,0.9544502459059911
7263,1452,1189,0.9538943821101538
7264,1452,1156,0.9538406277205199
7265,1453,110,0.8689469020670969
7266,1453,1172,0.8657750164331118
7267,1453,1193,0.862162783753731
7268,1453,348,0.8605210161207647
7269,1453,217,0.8580053873655608
7270,1454,1908,0.9576961588778387
7271,1454,302,0.9550855763896083
7272,1454,1180,0.9545137410321346
7273,1454,643,0.9539858492545723
7274,1454,145,0.9536090483168018
7275,1455,1545,0.9601522579004144
7276,1455,230,0.9591820002358399
7277,1455,1424,0.9584093152899787
7278,1455,237,0.9572619716189447
7279,1455,1870,0.9572582070111899
7280,1456,583,0.9518929247254093
7281,1456,206,0.95055694609411
7282,1456,839,0.9481228456161095
7283,1456,833,0.9479365596430355
7284,1456,1424,0.9478938170642617
7285,1457,220,0.9178369511399395
7286,1457,1734,0.917389391748799
7287,1457,784,0.9159706211913997
7288,1457,1133,0.9152962891733478
7289,1457,1902,0.9150902123510868
7290,1458,1512,0.8644603872403153
7291,1458,416,0.8521786882341313
7292,1458,1193,0.8482434466212302
7293,1458,548,0.8461630161097565
7294,1458,51,0.845031133917157
7295,1459,681,0.9701624263392156
7296,1459,418,0.9623993816429273
7297,1459,1627,0.9612621709619854
7298,1459,716,0.9583881470291878
7299,1459,1290,0.9576760029469004
7300,1460,1889,0.9652845541535873
7301,1460,369,0.9612605139843796
7302,1460,513,0.95871060363304
7303,1460,1685,0.9554124771432985
7304,1460,113,0.9543870608434304
7305,1461,1633,0.8862241315109183
7306,1461,1108,0.8854191969772142
7307,1461,397,0.8851809897474495
7308,1461,1967,0.8841909880631957
7309,1461,1180,0.8838446827050987
7310,1462,119,0.9216481140449296
7311,1462,7,0.91617994002028
7312,1462,578,0.9161556850076756
7313,1462,539,0.9137425456381895
7314,1462,286,0.9109372844628821
7315,1463,548,0.9447047781371185
7316,1463,891,0.9444516560918843
7317,1463,568,0.9424991970206418
7318,1463,1653,0.9415071820832426
7319,1463,225,0.9413096400781054
7320,1464,769,0.9456796029168867
7321,1464,466,0.9432966059575913
7322,1464,1482,0.9371695688152212
7323,1464,1834,0.9358188067287357
7324,1464,1215,0.933919984062702
7325,1465,462,0.9330242504275793
7326,1465,1466,0.9322427342447557
7327,1465,1983,0.9319455359764508
7328,1465,491,0.931234691071959
7329,1465,1734,0.9308573355649757
7330,1466,1734,0.9688811583349077
7331,1466,1180,0.9659390638316481
7332,1466,1762,0.9650882562368112
7333,1466,1983,0.9640144189024971
7334,1466,302,0.9633769896197353
7335,1467,166,0.9606446043900623
7336,1467,1126,0.9595980808828236
7337,1467,618,0.9588979110830897
7338,1467,305,0.956374909336287
7339,1467,1895,0.9554464035512868
7340,1468,89,0.9141622709722683
7341,1468,462,0.9139640383078859
7342,1468,625,0.9137831379980949
7343,1468,26,0.9132247440775993
7344,1468,1902,0.9107962359101129
7345,1469,302,0.9466906506724602
7346,1469,1762,0.9450829965346532
7347,1469,1939,0.9438665239948819
7348,1469,575,0.9425967562048773
7349,1469,280,0.942218205624453
7350,1470,1266,0.8984570640973651
7351,1470,57,0.8898336462616183
7352,1470,1037,0.8875835618711075
7353,1470,517,0.8860337410981551
7354,1470,1709,0.8836944971032858
7355,1471,1144,0.9595987775072435
7356,1471,166,0.9594628033879803
7357,1471,1126,0.9586881352605039
7358,1471,519,0.9579841713756415
7359,1471,1320,0.9555700102237832
7360,1472,1126,0.9244861295347344
7361,1472,166,0.9230575518254811
7362,1472,1785,0.9225967019845431
7363,1472,895,0.9218312048333448
7364,1472,1523,0.9187815066119027
7365,1473,1106,0.969835025241037
7366,1473,1785,0.9614790564520042
7367,1473,288,0.9604043660633214
7368,1473,645,0.9599406699633356
7369,1473,561,0.9592036329228901
7370,1474,1772,0.9258824124186267
7371,1474,1106,0.9226046978716946
7372,1474,1266,0.9202431941391847
7373,1474,1492,0.9172760576828994
7374,1474,548,0.9166288143314709
7375,1475,1761,0.954308210437602
7376,1475,678,0.9535504859198887
7377,1475,245,0.9532950157909436
7378,1475,583,0.9518430194020293
7379,1475,344,0.9513211000979602
7380,1476,1967,0.9580284273392975
7381,1476,1911,0.9562987200047189
7382,1476,113,0.9560263848394449
7383,1476,1756,0.9556698552493795
7384,1476,302,0.9552925735330121
7385,1477,1762,0.9659471231332053
7386,1477,1525,0.9654996344515722
7387,1477,305,0.9652168325790185
7388,1477,302,0.964340603536781
7389,1477,1273,0.9642513633789308
7390,1478,1126,0.9403573380318783
7391,1478,1785,0.9395204112816599
7392,1478,166,0.9382282124752208
7393,1478,610,0.9376501610200239
7394,1478,1954,0.9361562115486878
7395,1479,1244,0.9410542862065507
7396,1479,1443,0.9329952945000749
7397,1479,628,0.9228771966653218
7398,1479,1746,0.9193048384801883
7399,1479,237,0.9191030770872071
7400,1480,568,0.887492438021096
7401,1480,1287,0.8872371678750296
7402,1480,548,0.8818466440077993
7403,1480,1506,0.8800169217787169
7404,1480,126,0.8799529946446731
7405,1481,1983,0.9678429584881314
7406,1481,1762,0.9677148565427158
7407,1481,714,0.9622986030292175
7408,1481,280,0.9604038174089249
7409,1481,302,0.9587981008929463
7410,1482,1464,0.9371695688152212
7411,1482,1215,0.9351226219885715
7412,1482,527,0.9347698833404706
7413,1482,466,0.9346270322498452
7414,1482,1248,0.9339984650181865
7415,1483,1762,0.9511824674217019
7416,1483,714,0.9460840867988549
7417,1483,1983,0.9451346427189645
7418,1483,1477,0.9444123233443764
7419,1483,1511,0.942692414410191
7420,1484,1213,0.845354779518334
7421,1484,1622,0.8440737352964511
7422,1484,1026,0.8389061015053951
7423,1484,1148,0.8365386760301816
7424,1484,1617,0.8361182231538554
7425,1485,1631,0.9176465677113139
7426,1485,1306,0.9058777541064302
7427,1485,937,0.9027251560237741
7428,1485,1196,0.9002906412281175
7429,1485,424,0.8988194851711313
7430,1486,568,0.9384559616100994
7431,1486,711,0.9337211891705124
7432,1486,422,0.9335858541003201
7433,1486,822,0.932685693129889
7434,1486,1602,0.9319169964771179
7435,1487,855,0.914639709143922
7436,1487,543,0.9134350444674104
7437,1487,525,0.912887080378149
7438,1487,1754,0.9117009367123963
7439,1487,178,0.9102356718172292
7440,1488,1762,0.9589902585160156
7441,1488,714,0.9545694183916182
7442,1488,302,0.9541569431055421
7443,1488,1525,0.9530323936391549
7444,1488,1477,0.9514199962978032
7445,1489,1481,0.9445738065910438
7446,1489,1983,0.9432539462084322
7447,1489,1747,0.940784296194722
7448,1489,1734,0.9382072086898542
7449,1489,1389,0.9372701230293136
7450,1490,1486,0.898019089755131
7451,1490,422,0.8964556168845002
7452,1490,490,0.8961090465733776
7453,1490,1602,0.8918045181822929
7454,1490,1772,0.88836641814724
7455,1491,1126,0.9270971196100741
7456,1491,1273,0.9265103077575887
7457,1491,1144,0.9205341422035147
7458,1491,79,0.9204796759103376
7459,1491,1471,0.9198098365195155
7460,1492,1106,0.9607314987061384
7461,1492,1523,0.9606811362031518
7462,1492,1954,0.9598857998793436
7463,1492,895,0.9593308181405488
7464,1492,1126,0.9586754063919777
7465,1493,1911,0.9606099303410996
7466,1493,397,0.9591632190357477
7467,1493,1130,0.9568626442339824
7468,1493,346,0.9546119451176224
7469,1493,618,0.9517703266266876
7470,1494,246,0.891372669763923
7471,1494,563,0.8838425943534578
7472,1494,1598,0.8787319364043965
7473,1494,547,0.8780307213109788
7474,1494,833,0.8757824446794231
7475,1495,1778,0.9199398374091149
7476,1495,61,0.9162797320252306
7477,1495,1731,0.9161265637920619
7478,1495,1525,0.9148936450981563
7479,1495,1218,0.9146676183308864
7480,1496,1734,0.9607953681140821
7481,1496,828,0.958747948749092
7482,1496,1983,0.9565662734618189
7483,1496,1387,0.9563355359808943
7484,1496,282,0.9558168242102335
7485,1497,673,0.9351345224216756
7486,1497,707,0.9332358850295651
7487,1497,370,0.9318551384405304
7488,1497,848,0.9305778020601466
7489,1497,1083,0.9254626371640917
7490,1498,1682,0.9544611860591442
7491,1498,968,0.9505404477800178
7492,1498,1371,0.947362201320042
7493,1498,880,0.9468918766800039
7494,1498,997,0.9442971592077767
7495,1499,1037,0.8197847772799534
7496,1499,753,0.8126607355275723
7497,1499,1132,0.8088099666098885
7498,1499,1076,0.8083419996950292
7499,1499,1827,0.8080658956562203
7500,1500,1206,0.9506834099791495
7501,1500,497,0.9502812229644482
7502,1500,417,0.9465370995548226
7503,1500,811,0.9448906506609696
7504,1500,932,0.9441081083505268
7505,1501,1967,0.9586478188619599
7506,1501,113,0.957932380970975
7507,1501,513,0.9578777771389084
7508,1501,397,0.9567770283984046
7509,1501,1911,0.9556564478978048
7510,1502,326,0.9528444372613843
7511,1502,473,0.9505425855186114
7512,1502,941,0.9505194430158131
7513,1502,1294,0.9500342101822845
7514,1502,113,0.9497390153805706
7515,1503,899,0.9252358848601034
7516,1503,1838,0.9246148235421612
7517,1503,599,0.9241388387042325
7518,1503,1452,0.9205784142472835
7519,1503,546,0.9194501081520889
7520,1504,1762,0.9517512545346276
7521,1504,1731,0.9510259390601479
7522,1504,1525,0.9501149999823343
7523,1504,1623,0.9492395217334328
7524,1504,714,0.9482906305524128
7525,1505,288,0.9391342587078377
7526,1505,1785,0.9366792992011801
7527,1505,1256,0.9352305189516341
7528,1505,441,0.935095444309439
7529,1505,79,0.9336958395366162
7530,1506,1785,0.9526795575552304
7531,1506,1106,0.9478213301769298
7532,1506,590,0.9475534570586857
7533,1506,1256,0.9472397416753642
7534,1506,166,0.9467870191873943
7535,1507,1466,0.9493581478029244
7536,1507,1762,0.9478219787170952
7537,1507,1983,0.9446407361051539
7538,1507,1734,0.9438302745708053
7539,1507,280,0.9436493132090202
7540,1508,1126,0.9497220024312685
7541,1508,1273,0.9489736992067628
7542,1508,895,0.9463087132014311
7543,1508,1604,0.9457919837991905
7544,1508,1523,0.9453131617772645
7545,1509,79,0.9186181855226464
7546,1509,1126,0.9172193478064289
7547,1509,491,0.9163536597252826
7548,1509,610,0.915253156407562
7549,1509,1902,0.9151303654193215
7550,1510,1642,0.8748126504752041
7551,1510,568,0.8713548102859356
7552,1510,4697,0.8702397730600591
7553,1510,555,0.8691778128617256
7554,1510,4278,0.8680064711785289
7555,1511,1208,0.9582873982296121
7556,1511,714,0.9523011697296938
7557,1511,689,0.9487180469508985
7558,1511,1763,0.9480282189627374
7559,1511,1964,0.9479077405632312
7560,1512,416,0.9489554616394162
7561,1512,822,0.9482975489244705
7562,1512,425,0.947565641971492
7563,1512,432,0.9448061746130472
7564,1512,1187,0.9446782667920117
7565,1513,1792,0.897988217984135
7566,1513,353,0.8871880181435141
7567,1513,571,0.884086612043589
7568,1513,678,0.8824361596657104
7569,1513,1798,0.8807763600744062
7570,1514,1039,0.9599967468029729
7571,1514,844,0.9599180463718899
7572,1514,1762,0.9583466920517613
7573,1514,1983,0.9583260788964179
7574,1514,1944,0.957803603969339
7575,1515,1391,0.9183439743650101
7576,1515,561,0.9106142579476877
7577,1515,1126,0.9077717133922658
7578,1515,288,0.9074285233214556
7579,1515,538,0.9058124146674666
7580,1516,603,0.954767472345442
7581,1516,1421,0.9492843635023429
7582,1516,1570,0.9489343921060809
7583,1516,1305,0.9479451798525685
7584,1516,206,0.9460868228945961
7585,1517,1785,0.952122639635588
7586,1517,895,0.951826036757776
7587,1517,1126,0.951070000125789
7588,1517,166,0.9492807911909541
7589,1517,79,0.9480335890658858
7590,1518,280,0.9390556589717551
7591,1518,1144,0.936957076934879
7592,1518,1895,0.9363642448916648
7593,1518,1126,0.93627678564388
7594,1518,1471,0.936211695995504
7595,1519,1180,0.9693193052997904
7596,1519,1108,0.9691951330867625
7597,1519,1387,0.968591406022929
7598,1519,1762,0.9678576025532895
7599,1519,1888,0.9678550042509899
7600,1520,1512,0.921826873503578
7601,1520,416,0.9186701746720363
7602,1520,1473,0.9123957134975355
7603,1520,1841,0.9115367699933994
7604,1520,299,0.9106516029575837
7605,1521,166,0.9216645501127386
7606,1521,538,0.9199948470897203
7607,1521,1976,0.9195365579033838
7608,1521,1881,0.919019819066699
7609,1521,702,0.9188750824480783
7610,1522,941,0.9672861371659376
7611,1522,781,0.9659903280053548
7612,1522,113,0.9646636361691925
7613,1522,693,0.962329776970882
7614,1522,1294,0.9614908007944135
7615,1523,1126,0.9699655709994262
7616,1523,895,0.9687828481957931
7617,1523,1633,0.9676419851303728
7618,1523,1954,0.9659212602825143
7619,1523,519,0.9650141807814371
7620,1524,1248,0.9453910503428757
7621,1524,299,0.9411516411037805
7622,1524,769,0.9331321739825491
7623,1524,1149,0.9312319920550798
7624,1524,1834,0.9304460027078518
7625,1525,1623,0.9739970795214712
7626,1525,1762,0.9736382086953919
7627,1525,714,0.9697698504636016
7628,1525,302,0.969623059216566
7629,1525,575,0.9695184702644589
7630,1526,462,0.9500336371987304
7631,1526,625,0.9496784163841019
7632,1526,1180,0.9495597359497863
7633,1526,1107,0.9494890608403781
7634,1526,140,0.948372867116429
7635,1527,642,0.9687218266432137
7636,1527,1663,0.9679996321335034
7637,1527,1627,0.9627511878109674
7638,1527,1780,0.9591667778220824
7639,1527,1531,0.9579899586933549
7640,1528,1037,0.940089376990799
7641,1528,1633,0.9349841198495858
7642,1528,753,0.9348309922766112
7643,1528,513,0.9325792241812013
7644,1528,392,0.9324964587601834
7645,1529,1787,0.7859731873930322
7646,1529,488,0.7858824052318456
7647,1529,569,0.7854921065906452
7648,1529,4691,0.7836070041632608
7649,1529,4278,0.7834734260746249
7650,1530,1663,0.9303958904055601
7651,1530,1527,0.9237758417745341
7652,1530,404,0.9234286987820236
7653,1530,1572,0.9231791695051915
7654,1530,1780,0.9231085097271989
7655,1531,1527,0.9579899586933549
7656,1531,1780,0.9564549637795129
7657,1531,1627,0.9543773765958676
7658,1531,1663,0.9505878830863789
7659,1531,1929,0.9499317294140373
7660,1532,689,0.9523679951698456
7661,1532,1994,0.9490230075375008
7662,1532,1290,0.9453852608460507
7663,1532,1154,0.9449645924872347
7664,1532,1714,0.9446828887295411
7665,1533,1387,0.9469518153958293
7666,1533,237,0.9467529652677248
7667,1533,187,0.9449217990104
7668,1533,618,0.9445554080430917
7669,1533,1330,0.9427093929687174
7670,1534,1083,0.929373876336687
7671,1534,1631,0.9260105868448791
7672,1534,960,0.9255119255916554
7673,1534,297,0.9249157235618017
7674,1534,25,0.920636558399506
7675,1535,1428,0.9622504048883137
7676,1535,932,0.9559070965262295
7677,1535,497,0.9543578736845488
7678,1535,1206,0.9541267137536033
7679,1535,1075,0.952830313000533
7680,1536,17,0.9575660350417936
7681,1536,1911,0.9560257115243256
7682,1536,855,0.9555623825516388
7683,1536,406,0.9529088719291892
7684,1536,542,0.9526863950104127
7685,1537,288,0.9096532352548525
7686,1537,1273,0.9077391954431667
7687,1537,126,0.9076758293492138
7688,1537,1251,0.9075663344124436
7689,1537,77,0.9066174096023067
7690,1538,1964,0.9485525987431319
7691,1538,1762,0.9447341851518574
7692,1538,113,0.9422608443651084
7693,1538,714,0.9396457591842344
7694,1538,302,0.939374026572999
7695,1539,1990,0.9678548516904608
7696,1539,781,0.9659924764983455
7697,1539,515,0.9640538656905289
7698,1539,1369,0.9625085295428684
7699,1539,1395,0.9621805346759449
7700,1540,1785,0.9328986913219537
7701,1540,1126,0.9312658758606762
7702,1540,519,0.9304325804736847
7703,1540,1391,0.9291555718850666
7704,1540,1517,0.9281604599382705
7705,1541,994,0.8758695340806725
7706,1541,973,0.863091956551953
7707,1541,1616,0.862076045644936
7708,1541,1084,0.8617606344537297
7709,1541,193,0.8607516831118057
7710,1542,1657,0.9096547341928138
7711,1542,1083,0.8944639111541314
7712,1542,297,0.8943998426125078
7713,1542,241,0.8909779084263243
7714,1542,1810,0.8875453754504287
7715,1543,1138,0.9293764965792567
7716,1543,1466,0.9258766667220859
7717,1543,1762,0.9233285554539911
7718,1543,1734,0.9227998587243555
7719,1543,1751,0.9226054723405682
7720,1544,294,0.8851167289102935
7721,1544,561,0.8733579562887095
7722,1544,267,0.8696924367342571
7723,1544,1625,0.8696883969700896
7724,1544,1464,0.8694827203478528
7725,1545,603,0.9760082471576471
7726,1545,1999,0.9709038271677708
7727,1545,1450,0.9683196770692108
7728,1545,1570,0.9662508668248618
7729,1545,1075,0.9653271814444633
7730,1546,424,0.949463304630344
7731,1546,1572,0.948771030068867
7732,1546,1663,0.9465459206724921
7733,1546,1227,0.9402055493455487
7734,1546,1067,0.9380022871721693
7735,1547,1847,0.926213118718691
7736,1547,938,0.9238114270588198
7737,1547,1437,0.919153998273754
7738,1547,1589,0.918059005998596
7739,1547,204,0.9161532538517287
7740,1548,1132,0.9425936807633919
7741,1548,155,0.9422066594410347
7742,1548,625,0.941434878579839
7743,1548,1180,0.9411536591108455
7744,1548,1966,0.9411030033899184
7745,1549,304,0.9027589219807517
7746,1549,4697,0.8988409429968494
7747,1549,1785,0.8972843256573604
7748,1549,1917,0.8971947929112407
7749,1549,561,0.8971943338149584
7750,1550,397,0.9521680671361576
7751,1550,1180,0.9456710037434708
7752,1550,140,0.9444234890936294
7753,1550,1501,0.9419927923044347
7754,1550,1493,0.9415089220865496
7755,1551,546,0.9398326534168547
7756,1551,1168,0.934657897104189
7757,1551,660,0.932414002737378
7758,1551,1386,0.9283554818261479
7759,1551,298,0.928324875578975
7760,1552,462,0.9259367607676434
7761,1552,740,0.9246698838249946
7762,1552,668,0.9212345140121028
7763,1552,828,0.9177214240759336
7764,1552,1734,0.9163649521497562
7765,1553,1915,0.9361523966681046
7766,1553,1025,0.9329891097996684
7767,1553,17,0.930963683314615
7768,1553,145,0.9305775056318735
7769,1553,801,0.9302211863261772
7770,1554,166,0.9555191151001806
7771,1554,1959,0.9535226287505462
7772,1554,1126,0.953243023712397
7773,1554,1039,0.9528008749075587
7774,1554,1136,0.9491445361333511
7775,1555,1361,0.8996200679630252
7776,1555,1982,0.8967389698301254
7777,1555,561,0.8946720685664513
7778,1555,1391,0.892007246050936
7779,1555,1750,0.8919224983030973
7780,1556,1727,0.8157961914197649
7781,1556,643,0.8074557475831738
7782,1556,1734,0.8053578813018955
7783,1556,73,0.8046353109581763
7784,1556,1107,0.8043909879157138
7785,1557,1519,0.9574576113276682
7786,1557,1734,0.9572625806265861
7787,1557,282,0.9550380231140562
7788,1557,1888,0.953870925621985
7789,1557,1108,0.9538498945861401
7790,1558,1144,0.9248687722652416
7791,1558,1126,0.9206157641269175
7792,1558,744,0.9190468863342474
7793,1558,4278,0.9157629703131174
7794,1558,4345,0.9152722706752043
7795,1559,610,0.9259779137386943
7796,1559,79,0.9252800666542674
7797,1559,1785,0.9252766083346111
7798,1559,166,0.9251639706609833
7799,1559,1320,0.9250543289206694
7800,1560,1539,0.9529154303466402
7801,1560,781,0.9510457542666572
7802,1560,1990,0.947184477011502
7803,1560,1879,0.944569269655786
7804,1560,515,0.943571267279251
7805,1561,1126,0.9374791392658464
7806,1561,1908,0.9366680630787575
7807,1561,280,0.9364289865428669
7808,1561,1273,0.9362531469857949
7809,1561,1180,0.9343079994332282
7810,1562,1908,0.9500530645547974
7811,1562,1633,0.9456705800637337
7812,1562,602,0.944642979431216
7813,1562,1180,0.9406431463233902
7814,1562,895,0.9394179399396323
7815,1563,1424,0.9473565705115609
7816,1563,1999,0.9441382240220685
7817,1563,948,0.9432838138321216
7818,1563,1450,0.9429498245105528
7819,1563,161,0.9425142130240735
7820,1564,206,0.9547178041490864
7821,1564,314,0.95095440360951
7822,1564,948,0.9496173917988348
7823,1564,230,0.9484406750857687
7824,1564,839,0.9478887943280879
7825,1565,166,0.9435288177910217
7826,1565,1009,0.9428682014741004
7827,1565,1039,0.9418632018649072
7828,1565,79,0.9418418823347288
7829,1565,1136,0.941279208152101
7830,1566,462,0.9307931045411233
7831,1566,1107,0.9296783049656548
7832,1566,625,0.9293469905494269
7833,1566,1108,0.9281142305909723
7834,1566,285,0.9273837542817704
7835,1567,166,0.9622990834350281
7836,1567,1126,0.9576381646060893
7837,1567,1959,0.9573516974141401
7838,1567,1039,0.9569365655053665
7839,1567,1273,0.9564206057448186
7840,1568,1009,0.9260035926483698
7841,1568,1287,0.9242111960775885
7842,1568,548,0.9228853221993014
7843,1568,166,0.9221769833295532
7844,1568,568,0.9198883079760022
7845,1569,1442,0.9206022157638667
7846,1569,432,0.9203775223825406
7847,1569,114,0.9149000822415285
7848,1569,1917,0.9071651775881372
7849,1569,772,0.9047060799904194
7850,1570,603,0.9712221547537414
7851,1570,1075,0.9685142438781589
7852,1570,230,0.9667709284414557
7853,1570,1545,0.9662508668248618
7854,1570,948,0.9635206990457079
7855,1571,1024,0.9596898655685245
7856,1571,944,0.9533377896172346
7857,1571,1032,0.9414886412049835
7858,1571,151,0.9411028837191531
7859,1571,180,0.9409797983750189
7860,1572,1527,0.9529694456345079
7861,1572,1929,0.951881736599697
7862,1572,642,0.9515927258274279
7863,1572,1067,0.9503708980012544
7864,1572,1627,0.949463026325717
7865,1573,523,0.968956450225914
7866,1573,187,0.9616107814470811
7867,1573,1061,0.961576811715332
7868,1573,237,0.9586912832959557
7869,1573,177,0.957366335581934
7870,1574,781,0.94449842032151
7871,1574,1539,0.9417861116809789
7872,1574,650,0.9365654631255615
7873,1574,1990,0.9363926131992579
7874,1574,1879,0.9362891656013789
7875,1575,1954,0.9417549001544314
7876,1575,1126,0.938944916995319
7877,1575,1037,0.9372632505697038
7878,1575,895,0.9368180896530399
7879,1575,753,0.9357384957826356
7880,1576,741,0.9464347120485254
7881,1576,1260,0.9463231680120645
7882,1576,91,0.9453050115593691
7883,1576,1305,0.9433059321203334
7884,1576,266,0.9432035033867291
7885,1577,1554,0.9288999463077632
7886,1577,1759,0.9286154538336244
7887,1577,895,0.9276069660870051
7888,1577,1523,0.9259957283382776
7889,1577,166,0.9253443126482674
7890,1578,418,0.9633483211518692
7891,1578,716,0.9617796981354405
7892,1578,1373,0.9609933752165837
7893,1578,681,0.9592833947697659
7894,1578,1170,0.9573589637261599
7895,1579,304,0.8963501205399305
7896,1579,783,0.8872456667148139
7897,1579,441,0.8850815754620664
7898,1579,288,0.881778122010139
7899,1579,1583,0.8817751241741307
7900,1580,416,0.844686251585478
7901,1580,1187,0.843696001797342
7902,1580,1248,0.8417778066617476
7903,1580,425,0.8407178727599359
7904,1580,299,0.8406144317160795
7905,1581,1525,0.9558564318953844
7906,1581,1762,0.9509913348578216
7907,1581,575,0.9498732975928346
7908,1581,1731,0.9487573470531355
7909,1581,1623,0.947883643191172
7910,1582,1512,0.9106890892095414
7911,1582,416,0.9092978199810762
7912,1582,304,0.9086053572930635
7913,1582,432,0.9034667827048704
7914,1582,550,0.9019509299200534
7915,1583,288,0.9372007237338383
7916,1583,548,0.9324531768021787
7917,1583,1301,0.932277856778297
7918,1583,1917,0.9314573426092393
7919,1583,1882,0.931452681800538
7920,1584,1463,0.9408100062144478
7921,1584,1266,0.93779908692082
7922,1584,57,0.9348652992992603
7923,1584,1375,0.9304573521769002
7924,1584,1517,0.9275310711197635
7925,1585,568,0.9021945136448812
7926,1585,660,0.9007187052224332
7927,1585,962,0.8997136509099638
7928,1585,1212,0.8994021220578975
7929,1585,1035,0.8960718268660548
7930,1586,787,0.9456230902882945
7931,1586,33,0.9441029513837819
7932,1586,855,0.9437067078685146
7933,1586,411,0.9393029827002665
7934,1586,1156,0.9392393415855861
7935,1587,568,0.8973195236734294
7936,1587,1287,0.892023827163489
7937,1587,1568,0.8889246238246992
7938,1587,590,0.8886676653737497
7939,1587,214,0.8884819834269038
7940,1588,280,0.9506704322282853
7941,1588,1762,0.9486236618440732
7942,1588,1466,0.9477137782682835
7943,1588,714,0.9468446085352367
7944,1588,1623,0.945825230738
7945,1589,1421,0.9517358519700303
7946,1589,938,0.9499143138951982
7947,1589,204,0.9484145898047683
7948,1589,523,0.9480536091763041
7949,1589,54,0.9479276898232929
7950,1590,970,0.9280367596249447
7951,1590,1981,0.9267954708814974
7952,1590,1975,0.9191359911769835
7953,1590,1724,0.8993201188592217
7954,1590,1447,0.8948819910166992
7955,1591,462,0.9567507559710444
7956,1591,1758,0.9442750509744935
7957,1591,1107,0.9440835175248233
7958,1591,302,0.9426608737546195
7959,1591,140,0.9423254113408588
7960,1592,1762,0.9462077733071096
7961,1592,483,0.9453173286441545
7962,1592,282,0.9442731054936844
7963,1592,1107,0.9436391245897288
7964,1592,643,0.9433985188761499
7965,1593,948,0.963105017915846
7966,1593,905,0.9572062666223936
7967,1593,987,0.9560835619115549
7968,1593,548,0.9545672699621214
7969,1593,1764,0.9534270221838614
7970,1594,1762,0.9456460107108083
7971,1594,302,0.9427794533934174
7972,1594,1734,0.9403660443572828
7973,1594,1525,0.9403003454733163
7974,1594,1797,0.9395393094355784
7975,1595,1881,0.9582148884235702
7976,1595,714,0.9581689806508775
7977,1595,1218,0.9580730260208864
7978,1595,1762,0.957711530808795
7979,1595,1731,0.9577077614092847
7980,1596,266,0.9563357111250411
7981,1596,485,0.9503445167453737
7982,1596,91,0.9497752873113563
7983,1596,729,0.9455953591507532
7984,1596,786,0.9441130519404506
7985,1597,528,0.9339843713538003
7986,1597,613,0.933832711534059
7987,1597,452,0.9316156026735813
7988,1597,1734,0.9289133906936192
7989,1597,1387,0.9268680334551801
7990,1598,905,0.9540040549001484
7991,1598,948,0.9535656683864044
7992,1598,104,0.9533753559207869
7993,1598,230,0.9517429756750578
7994,1598,706,0.9508295851380152
7995,1599,1911,0.9626694278999676
7996,1599,113,0.9607460839021583
